Date,OneMO,ThreeMO,SixMO,OneYR
2004-01-08,0.87,0.88,1.01,1.29
2004-01-09,0.87,0.87,0.97,1.21
2004-01-12,0.88,0.89,0.98,1.21
2004-01-13,0.86,0.89,0.97,1.18
2004-01-14,0.85,0.88,0.96,1.19
2004-01-15,0.82,0.88,0.96,1.18
2004-01-16,0.8,0.89,0.97,1.21
2004-01-20,0.8,0.89,0.98,1.21
2004-01-21,0.82,0.89,0.96,1.19
2004-01-22,0.74,0.88,0.96,1.19
2004-01-23,0.79,0.9,0.96,1.21
2004-01-26,0.82,0.9,0.99,1.23
2004-01-27,0.89,0.91,0.98,1.21
2004-01-28,0.89,0.94,1.0,1.26
2004-01-29,0.87,0.94,1.02,1.29
2004-01-30,0.85,0.92,1.01,1.28
2004-02-02,0.87,0.94,1.03,1.29
2004-02-03,0.93,0.94,1.02,1.27
2004-02-04,0.91,0.94,1.01,1.27
2004-02-05,0.89,0.94,1.02,1.29
2004-02-06,0.89,0.93,1.01,1.26
2004-02-09,0.89,0.94,1.02,1.25
2004-02-10,0.91,0.95,1.02,1.27
2004-02-11,0.89,0.93,1.0,1.23
2004-02-12,0.9,0.93,1.0,1.24
2004-02-13,0.9,0.92,0.98,1.21
2004-02-17,0.9,0.95,1.0,1.21
2004-02-18,0.93,0.94,1.0,1.23
2004-02-19,0.93,0.94,1.0,1.23
2004-02-20,0.93,0.94,1.01,1.26
2004-02-23,0.95,0.97,1.02,1.22
2004-02-24,0.97,0.97,1.02,1.23
2004-02-25,0.96,0.96,1.02,1.23
2004-02-26,0.97,0.96,1.02,1.23
2004-02-27,0.95,0.96,1.01,1.21
2004-03-01,0.97,0.97,1.02,1.23
2004-03-02,0.98,0.97,1.03,1.26
2004-03-03,0.97,0.97,1.02,1.26
2004-03-04,0.97,0.96,1.02,1.25
2004-03-05,0.95,0.94,0.99,1.16
2004-03-08,0.95,0.96,1.01,1.15
2004-03-09,0.98,0.96,1.0,1.15
2004-03-10,0.97,0.96,1.0,1.17
2004-03-11,0.96,0.97,1.0,1.15
2004-03-12,0.96,0.96,1.01,1.18
2004-03-15,0.94,0.96,1.02,1.18
2004-03-16,0.97,0.96,1.01,1.17
2004-03-17,0.94,0.93,1.01,1.18
2004-03-18,0.93,0.93,1.0,1.17
2004-03-19,0.93,0.94,1.01,1.19
2004-03-22,0.94,0.95,1.02,1.17
2004-03-23,0.96,0.95,1.01,1.17
2004-03-24,0.95,0.93,1.0,1.16
2004-03-25,0.95,0.94,0.99,1.15
2004-03-26,0.94,0.95,1.0,1.19
2004-03-29,0.95,0.96,1.02,1.21
2004-03-30,0.97,0.96,1.01,1.21
2004-03-31,0.96,0.95,1.01,1.2
2004-04-01,0.95,0.93,1.02,1.23
2004-04-02,0.93,0.95,1.03,1.3
2004-04-05,0.94,0.94,1.06,1.34
2004-04-06,0.94,0.94,1.04,1.31
2004-04-07,0.94,0.95,1.04,1.31
2004-04-08,0.93,0.93,1.04,1.32
2004-04-12,0.92,0.94,1.06,1.34
2004-04-13,0.91,0.94,1.08,1.39
2004-04-14,0.92,0.95,1.13,1.48
2004-04-15,0.92,0.95,1.12,1.46
2004-04-16,0.91,0.94,1.08,1.4
2004-04-19,0.92,0.96,1.11,1.43
2004-04-20,0.93,0.97,1.13,1.46
2004-04-21,0.93,0.99,1.17,1.52
2004-04-22,0.81,0.97,1.14,1.49
2004-04-23,0.87,0.98,1.2,1.59
2004-04-26,0.88,0.99,1.19,1.57
2004-04-27,0.91,0.98,1.17,1.53
2004-04-28,0.87,0.97,1.16,1.54
2004-04-29,0.85,0.97,1.15,1.55
2004-04-30,0.83,0.98,1.17,1.55
2004-05-03,0.83,1.0,1.21,1.6
2004-05-04,0.93,1.0,1.19,1.57
2004-05-05,0.9,0.99,1.17,1.56
2004-05-06,0.89,1.0,1.21,1.61
2004-05-07,0.9,1.07,1.35,1.83
2004-05-10,0.89,1.08,1.36,1.85
2004-05-11,0.91,1.05,1.35,1.83
2004-05-12,0.9,1.04,1.33,1.81
2004-05-13,0.88,1.0,1.34,1.84
2004-05-14,0.87,0.99,1.34,1.81
2004-05-17,0.9,1.06,1.35,1.8
2004-05-18,0.91,1.05,1.37,1.83
2004-05-19,0.91,1.04,1.38,1.85
2004-05-20,0.9,1.03,1.36,1.81
2004-05-21,0.91,1.03,1.39,1.84
2004-05-24,0.92,1.07,1.41,1.86
2004-05-25,0.95,1.07,1.41,1.84
2004-05-26,0.94,1.08,1.39,1.81
2004-05-27,0.94,1.06,1.37,1.77
2004-05-28,0.94,1.08,1.39,1.83
2004-06-01,0.97,1.17,1.44,1.89
2004-06-02,0.97,1.17,1.45,1.92
2004-06-03,0.96,1.17,1.45,1.91
2004-06-04,0.96,1.21,1.51,1.97
2004-06-07,0.97,1.24,1.54,1.96
2004-06-08,1.03,1.27,1.56,2.02
2004-06-09,1.03,1.27,1.61,2.14
2004-06-10,1.02,1.3,1.65,2.14
2004-06-14,1.07,1.41,1.77,2.25
2004-06-15,1.09,1.34,1.68,2.16
2004-06-16,1.05,1.3,1.69,2.24
2004-06-17,1.02,1.28,1.66,2.21
2004-06-18,1.03,1.29,1.68,2.24
2004-06-21,1.04,1.33,1.7,2.17
2004-06-22,1.08,1.32,1.69,2.21
2004-06-23,1.08,1.29,1.69,2.15
2004-06-24,1.1,1.29,1.68,2.11
2004-06-25,1.1,1.31,1.69,2.14
2004-06-28,1.12,1.38,1.77,2.3
2004-06-29,1.19,1.38,1.75,2.2
2004-06-30,1.17,1.33,1.68,2.09
2004-07-01,1.01,1.22,1.64,2.07
2004-07-02,1.07,1.3,1.61,2.02
2004-07-06,1.11,1.34,1.68,2.15
2004-07-07,1.16,1.3,1.64,2.0
2004-07-08,1.14,1.27,1.63,1.99
2004-07-09,1.14,1.28,1.63,2.0
2004-07-12,1.16,1.34,1.67,2.02
2004-07-13,1.19,1.34,1.69,2.05
2004-07-14,1.17,1.34,1.69,2.08
2004-07-15,1.15,1.35,1.68,2.11
2004-07-16,1.15,1.35,1.66,2.08
2004-07-19,1.16,1.35,1.68,2.1
2004-07-20,1.22,1.36,1.7,2.13
2004-07-21,1.21,1.35,1.71,2.14
2004-07-22,1.21,1.37,1.71,2.12
2004-07-23,1.23,1.38,1.71,2.12
2004-07-26,1.29,1.45,1.78,2.18
2004-07-27,1.35,1.46,1.79,2.19
2004-07-28,1.32,1.46,1.78,2.17
2004-07-29,1.29,1.45,1.77,2.15
2004-07-30,1.27,1.45,1.77,2.13
2004-08-02,1.28,1.5,1.78,2.12
2004-08-03,1.37,1.48,1.77,2.11
2004-08-04,1.34,1.49,1.76,2.11
2004-08-05,1.34,1.48,1.75,2.09
2004-08-06,1.36,1.44,1.67,1.91
2004-08-09,1.4,1.51,1.73,1.97
2004-08-10,1.42,1.5,1.75,2.01
2004-08-11,1.4,1.44,1.73,2.0
2004-08-12,1.31,1.43,1.73,1.99
2004-08-13,1.32,1.44,1.72,1.97
2004-08-16,1.36,1.49,1.77,2.01
2004-08-17,1.38,1.48,1.75,1.98
2004-08-18,1.37,1.49,1.74,1.97
2004-08-19,1.35,1.48,1.73,1.96
2004-08-20,1.34,1.49,1.74,1.98
2004-08-23,1.33,1.54,1.8,2.03
2004-08-24,1.39,1.54,1.8,2.03
2004-08-25,1.38,1.54,1.79,2.03
2004-08-26,1.4,1.55,1.79,2.02
2004-08-27,1.43,1.56,1.8,2.03
2004-08-30,1.45,1.61,1.83,2.04
2004-08-31,1.45,1.59,1.79,1.99
2004-09-01,1.43,1.58,1.79,1.99
2004-09-02,1.46,1.6,1.8,2.02
2004-09-03,1.49,1.65,1.87,2.12
2004-09-07,1.53,1.66,1.91,2.13
2004-09-08,1.57,1.65,1.88,2.09
2004-09-09,1.57,1.64,1.88,2.09
2004-09-10,1.6,1.66,1.87,2.08
2004-09-13,1.59,1.66,1.89,2.1
2004-09-14,1.57,1.66,1.88,2.08
2004-09-15,1.56,1.67,1.88,2.09
2004-09-16,1.55,1.67,1.87,2.06
2004-09-17,1.58,1.71,1.9,2.11
2004-09-20,1.6,1.73,1.92,2.1
2004-09-21,1.62,1.72,1.93,2.12
2004-09-22,1.53,1.71,1.93,2.12
2004-09-23,1.53,1.72,1.95,2.16
2004-09-24,1.53,1.73,1.99,2.2
2004-09-27,1.59,1.74,2.0,2.2
2004-09-28,1.62,1.72,1.99,2.18
2004-09-29,1.52,1.72,1.99,2.2
2004-09-30,1.47,1.71,2.0,2.21
2004-10-01,1.52,1.71,2.0,2.21
2004-10-04,1.54,1.71,2.04,2.25
2004-10-05,1.57,1.71,2.03,2.23
2004-10-06,1.56,1.71,2.04,2.26
2004-10-07,1.56,1.7,2.03,2.26
2004-10-08,1.56,1.71,2.01,2.21
2004-10-12,1.59,1.72,2.02,2.2
2004-10-13,1.59,1.72,2.0,2.17
2004-10-14,1.6,1.74,1.99,2.15
2004-10-15,1.59,1.76,2.0,2.18
2004-10-18,1.61,1.81,2.05,2.21
2004-10-19,1.63,1.82,2.05,2.22
2004-10-20,1.62,1.82,2.04,2.2
2004-10-21,1.64,1.85,2.06,2.23
2004-10-22,1.65,1.85,2.07,2.23
2004-10-25,1.73,1.9,2.1,2.24
2004-10-26,1.82,1.91,2.1,2.24
2004-10-27,1.78,1.92,2.13,2.3
2004-10-28,1.71,1.91,2.14,2.29
2004-10-29,1.73,1.91,2.13,2.28
2004-11-01,1.79,1.99,2.2,2.34
2004-11-02,1.86,1.97,2.19,2.33
2004-11-03,1.83,1.96,2.18,2.32
2004-11-04,1.85,1.98,2.19,2.34
2004-11-05,1.86,2.03,2.27,2.44
2004-11-08,1.88,2.07,2.3,2.47
2004-11-09,1.89,2.08,2.29,2.46
2004-11-10,1.88,2.08,2.29,2.47
2004-11-12,1.91,2.08,2.31,2.49
2004-11-15,1.92,2.12,2.34,2.53
2004-11-16,1.93,2.14,2.36,2.54
2004-11-17,1.9,2.13,2.33,2.5
2004-11-18,1.91,2.13,2.34,2.51
2004-11-19,1.98,2.15,2.36,2.56
2004-11-22,1.98,2.2,2.43,2.6
2004-11-23,1.99,2.19,2.41,2.6
2004-11-24,1.98,2.18,2.4,2.6
2004-11-26,2.01,2.21,2.4,2.61
2004-11-29,2.02,2.23,2.46,2.66
2004-11-30,2.07,2.23,2.44,2.63
2004-12-01,2.06,2.22,2.4,2.6
2004-12-02,2.06,2.22,2.41,2.62
2004-12-03,2.06,2.21,2.39,2.58
2004-12-06,2.09,2.25,2.44,2.6
2004-12-07,2.08,2.25,2.43,2.6
2004-12-08,2.08,2.24,2.42,2.59
2004-12-09,2.07,2.24,2.42,2.59
2004-12-10,2.07,2.25,2.44,2.61
2004-12-13,2.04,2.24,2.5,2.66
2004-12-14,2.01,2.21,2.48,2.65
2004-12-15,1.98,2.21,2.47,2.64
2004-12-16,1.93,2.2,2.47,2.66
2004-12-17,1.95,2.2,2.48,2.67
2004-12-20,1.97,2.22,2.54,2.72
2004-12-21,1.92,2.2,2.54,2.72
2004-12-22,1.84,2.18,2.53,2.71
2004-12-23,1.83,2.19,2.54,2.7
2004-12-27,1.9,2.26,2.63,2.78
2004-12-28,1.88,2.25,2.62,2.77
2004-12-29,1.76,2.22,2.6,2.77
2004-12-30,1.68,2.22,2.59,2.76
2004-12-31,1.89,2.22,2.59,2.75
2005-01-03,1.99,2.32,2.63,2.79
2005-01-04,2.05,2.33,2.63,2.82
2005-01-05,2.04,2.33,2.63,2.83
2005-01-06,2.04,2.31,2.63,2.82
2005-01-07,2.03,2.32,2.63,2.82
2005-01-10,2.07,2.36,2.67,2.86
2005-01-11,2.03,2.34,2.67,2.86
2005-01-12,2.01,2.34,2.64,2.84
2005-01-13,2.06,2.35,2.65,2.84
2005-01-14,2.06,2.37,2.68,2.87
2005-01-18,2.05,2.39,2.71,2.9
2005-01-19,1.95,2.37,2.69,2.88
2005-01-20,1.89,2.35,2.67,2.85
2005-01-21,2.02,2.36,2.66,2.83
2005-01-24,2.05,2.37,2.69,2.86
2005-01-25,2.13,2.39,2.7,2.88
2005-01-26,2.16,2.41,2.71,2.9
2005-01-27,2.16,2.44,2.72,2.91
2005-01-28,2.12,2.46,2.71,2.89
2005-01-31,2.06,2.51,2.79,2.96
2005-02-01,2.23,2.51,2.77,2.95
2005-02-02,2.22,2.51,2.76,2.95
2005-02-03,2.18,2.48,2.76,2.96
2005-02-04,2.2,2.47,2.75,2.93
2005-02-07,2.27,2.51,2.78,2.96
2005-02-08,2.34,2.49,2.78,2.97
2005-02-09,2.34,2.51,2.77,2.93
2005-02-10,2.35,2.51,2.78,2.96
2005-02-11,2.36,2.55,2.83,3.0
2005-02-14,2.37,2.59,2.84,3.03
2005-02-15,2.4,2.59,2.86,3.03
2005-02-16,2.39,2.57,2.86,3.05
2005-02-17,2.4,2.58,2.85,3.03
2005-02-18,2.39,2.61,2.9,3.09
2005-02-22,2.43,2.67,2.94,3.12
2005-02-23,2.47,2.67,2.94,3.12
2005-02-24,2.48,2.69,2.94,3.13
2005-02-25,2.5,2.74,2.95,3.15
2005-02-28,2.51,2.76,3.01,3.2
2005-03-01,2.55,2.75,3.0,3.2
2005-03-02,2.54,2.74,3.0,3.19
2005-03-03,2.55,2.76,3.0,3.19
2005-03-04,2.56,2.76,3.01,3.2
2005-03-07,2.59,2.76,3.02,3.22
2005-03-08,2.61,2.75,3.03,3.23
2005-03-09,2.6,2.76,3.03,3.24
2005-03-10,2.6,2.75,3.04,3.25
2005-03-11,2.6,2.76,3.06,3.28
2005-03-14,2.62,2.8,3.1,3.32
2005-03-15,2.7,2.81,3.1,3.32
2005-03-16,2.68,2.8,3.09,3.3
2005-03-17,2.68,2.79,3.08,3.29
2005-03-18,2.7,2.81,3.11,3.32
2005-03-21,2.72,2.85,3.13,3.33
2005-03-22,2.77,2.89,3.17,3.4
2005-03-23,2.72,2.83,3.14,3.38
2005-03-24,2.7,2.84,3.16,3.41
2005-03-28,2.69,2.84,3.19,3.43
2005-03-29,2.7,2.84,3.17,3.41
2005-03-30,2.71,2.83,3.15,3.39
2005-03-31,2.63,2.79,3.13,3.35
2005-04-01,2.66,2.8,3.13,3.34
2005-04-04,2.64,2.8,3.14,3.34
2005-04-05,2.63,2.79,3.13,3.34
2005-04-06,2.6,2.76,3.11,3.31
2005-04-07,2.61,2.77,3.12,3.32
2005-04-08,2.61,2.79,3.14,3.35
2005-04-11,2.6,2.76,3.17,3.37
2005-04-12,2.62,2.76,3.16,3.34
2005-04-13,2.62,2.77,3.15,3.32
2005-04-14,2.62,2.78,3.14,3.3
2005-04-15,2.63,2.79,3.12,3.26
2005-04-18,2.67,2.9,3.15,3.29
2005-04-19,2.73,2.91,3.13,3.26
2005-04-20,2.65,2.87,3.11,3.25
2005-04-21,2.59,2.88,3.13,3.31
2005-04-22,2.64,2.93,3.14,3.3
2005-04-25,2.67,2.93,3.19,3.34
2005-04-26,2.7,2.91,3.18,3.35
2005-04-27,2.65,2.89,3.17,3.33
2005-04-28,2.6,2.88,3.15,3.3
2005-04-29,2.7,2.9,3.17,3.33
2005-05-02,2.68,2.93,3.19,3.34
2005-05-03,2.65,2.91,3.19,3.35
2005-05-04,2.59,2.87,3.17,3.32
2005-05-05,2.6,2.81,3.14,3.29
2005-05-06,2.64,2.87,3.19,3.37
2005-05-09,2.66,2.91,3.22,3.4
2005-05-10,2.6,2.9,3.2,3.37
2005-05-11,2.6,2.87,3.18,3.35
2005-05-12,2.58,2.88,3.17,3.34
2005-05-13,2.47,2.83,3.13,3.29
2005-05-16,2.48,2.89,3.18,3.33
2005-05-17,2.6,2.88,3.17,3.32
2005-05-18,2.6,2.86,3.15,3.29
2005-05-19,2.63,2.87,3.14,3.31
2005-05-20,2.66,2.9,3.17,3.35
2005-05-23,2.69,2.97,3.19,3.35
2005-05-24,2.82,2.94,3.17,3.32
2005-05-25,2.79,2.95,3.17,3.32
2005-05-26,2.77,2.94,3.15,3.31
2005-05-27,2.77,2.97,3.14,3.31
2005-05-31,2.8,2.99,3.18,3.32
2005-06-01,2.79,2.97,3.12,3.25
2005-06-02,2.8,2.97,3.13,3.26
2005-06-03,2.82,3.01,3.13,3.28
2005-06-06,2.83,3.02,3.15,3.3
2005-06-07,2.82,3.02,3.14,3.28
2005-06-08,2.83,3.02,3.15,3.3
2005-06-09,2.81,2.99,3.14,3.31
2005-06-10,2.82,3.01,3.14,3.33
2005-06-13,2.82,3.03,3.22,3.38
2005-06-14,2.78,3.01,3.22,3.39
2005-06-15,2.78,3.0,3.22,3.39
2005-06-16,2.76,2.98,3.21,3.38
2005-06-17,2.79,2.99,3.23,3.39
2005-06-20,2.81,3.02,3.26,3.42
2005-06-21,2.85,3.02,3.28,3.42
2005-06-22,2.84,3.03,3.25,3.37
2005-06-23,2.79,3.07,3.27,3.39
2005-06-24,2.78,3.09,3.27,3.38
2005-06-27,2.85,3.15,3.33,3.42
2005-06-28,2.99,3.14,3.35,3.46
2005-06-29,2.95,3.13,3.33,3.44
2005-06-30,2.99,3.13,3.34,3.45
2005-07-01,3.02,3.17,3.38,3.51
2005-07-05,3.03,3.22,3.43,3.55
2005-07-06,3.04,3.19,3.41,3.53
2005-07-07,3.0,3.15,3.37,3.48
2005-07-08,2.99,3.17,3.39,3.52
2005-07-11,2.98,3.19,3.46,3.58
2005-07-12,3.02,3.21,3.48,3.59
2005-07-13,3.03,3.22,3.46,3.59
2005-07-14,3.04,3.23,3.47,3.6
2005-07-15,3.04,3.26,3.48,3.61
2005-07-18,3.06,3.3,3.54,3.66
2005-07-19,3.13,3.31,3.54,3.65
2005-07-20,3.11,3.3,3.54,3.66
2005-07-21,3.13,3.35,3.6,3.72
2005-07-22,3.16,3.38,3.61,3.72
2005-07-25,3.2,3.44,3.68,3.77
2005-07-26,3.25,3.43,3.67,3.76
2005-07-27,3.23,3.4,3.67,3.77
2005-07-28,3.25,3.41,3.66,3.75
2005-07-29,3.25,3.42,3.69,3.8
2005-08-01,3.3,3.48,3.73,3.83
2005-08-02,3.35,3.49,3.73,3.84
2005-08-03,3.34,3.46,3.72,3.82
2005-08-04,3.34,3.47,3.72,3.83
2005-08-05,3.35,3.52,3.75,3.87
2005-08-08,3.38,3.54,3.82,3.93
2005-08-09,3.37,3.52,3.79,3.9
2005-08-10,3.38,3.51,3.78,3.9
2005-08-11,3.31,3.51,3.78,3.89
2005-08-12,3.32,3.52,3.79,3.88
2005-08-15,3.28,3.54,3.82,3.91
2005-08-16,3.32,3.54,3.8,3.88
2005-08-17,3.31,3.52,3.8,3.89
2005-08-18,3.3,3.5,3.78,3.86
2005-08-19,3.33,3.52,3.81,3.89
2005-08-22,3.34,3.53,3.82,3.89
2005-08-23,3.34,3.53,3.81,3.88
2005-08-24,3.34,3.53,3.81,3.87
2005-08-25,3.34,3.54,3.81,3.87
2005-08-26,3.36,3.55,3.82,3.9
2005-08-29,3.42,3.54,3.83,3.91
2005-08-30,3.4,3.54,3.79,3.85
2005-08-31,3.41,3.52,3.74,3.77
2005-09-01,3.35,3.48,3.62,3.66
2005-09-02,3.38,3.46,3.63,3.67
2005-09-06,3.39,3.52,3.7,3.73
2005-09-07,3.36,3.49,3.73,3.77
2005-09-08,3.31,3.48,3.73,3.77
2005-09-09,3.32,3.49,3.73,3.78
2005-09-12,3.33,3.51,3.79,3.83
2005-09-13,3.3,3.47,3.77,3.81
2005-09-14,3.25,3.42,3.76,3.81
2005-09-15,3.23,3.45,3.77,3.81
2005-09-16,3.23,3.5,3.81,3.86
2005-09-19,3.23,3.58,3.84,3.87
2005-09-20,3.29,3.61,3.89,3.92
2005-09-21,3.02,3.41,3.83,3.88
2005-09-22,2.99,3.47,3.81,3.86
2005-09-23,3.06,3.48,3.82,3.89
2005-09-26,3.19,3.52,3.88,3.95
2005-09-27,3.15,3.49,3.87,3.95
2005-09-28,3.12,3.46,3.87,3.95
2005-09-29,3.09,3.54,3.89,3.97
2005-09-30,3.15,3.55,3.93,4.01
2005-10-03,3.22,3.61,4.02,4.09
2005-10-04,3.35,3.63,4.02,4.09
2005-10-05,3.34,3.58,4.0,4.07
2005-10-06,3.34,3.61,4.0,4.07
2005-10-07,3.35,3.63,4.0,4.06
2005-10-11,3.41,3.73,4.1,4.14
2005-10-12,3.49,3.7,4.1,4.14
2005-10-13,3.5,3.75,4.09,4.14
2005-10-14,3.49,3.78,4.08,4.15
2005-10-17,3.53,3.86,4.17,4.21
2005-10-18,3.57,3.85,4.15,4.19
2005-10-19,3.57,3.86,4.15,4.18
2005-10-20,3.46,3.85,4.16,4.2
2005-10-21,3.48,3.87,4.16,4.18
2005-10-24,3.51,3.92,4.2,4.22
2005-10-25,3.71,3.93,4.21,4.26
2005-10-26,3.7,3.9,4.21,4.27
2005-10-27,3.72,3.88,4.2,4.26
2005-10-28,3.75,3.93,4.22,4.28
2005-10-31,3.77,3.98,4.26,4.31
2005-11-01,3.78,3.96,4.25,4.31
2005-11-02,3.77,3.94,4.25,4.31
2005-11-03,3.81,3.94,4.27,4.33
2005-11-04,3.8,3.98,4.27,4.34
2005-11-07,3.81,3.96,4.31,4.36
2005-11-08,3.88,3.96,4.3,4.34
2005-11-09,3.91,3.99,4.32,4.37
2005-11-10,3.89,3.97,4.3,4.34
2005-11-14,3.93,4.02,4.35,4.4
2005-11-15,4.01,4.01,4.34,4.38
2005-11-16,4.0,4.0,4.3,4.34
2005-11-17,3.98,4.01,4.3,4.32
2005-11-18,3.95,4.01,4.31,4.34
2005-11-21,3.93,4.0,4.3,4.33
2005-11-22,3.94,3.93,4.23,4.26
2005-11-23,3.94,3.95,4.29,4.31
2005-11-25,3.91,3.95,4.27,4.29
2005-11-28,3.94,3.98,4.31,4.32
2005-11-29,3.99,3.98,4.32,4.35
2005-11-30,4.0,3.95,4.31,4.34
2005-12-01,3.99,3.97,4.32,4.36
2005-12-02,4.0,3.99,4.31,4.35
2005-12-05,4.01,4.04,4.35,4.39
2005-12-06,3.84,4.04,4.33,4.36
2005-12-07,3.84,4.03,4.32,4.35
2005-12-08,3.67,3.94,4.27,4.3
2005-12-09,3.62,3.94,4.27,4.33
2005-12-12,3.59,3.9,4.34,4.38
2005-12-13,3.61,3.91,4.34,4.37
2005-12-14,3.61,3.89,4.3,4.32
2005-12-15,3.6,3.93,4.31,4.33
2005-12-16,3.56,3.93,4.3,4.32
2005-12-19,3.56,3.96,4.37,4.38
2005-12-20,3.55,3.95,4.37,4.39
2005-12-21,3.56,3.98,4.35,4.38
2005-12-22,3.55,3.98,4.32,4.35
2005-12-23,3.48,3.99,4.32,4.33
2005-12-27,3.51,3.98,4.35,4.35
2005-12-28,3.57,3.95,4.33,4.34
2005-12-29,3.67,4.01,4.34,4.35
2005-12-30,4.01,4.08,4.37,4.38
2006-01-03,4.05,4.16,4.4,4.38
2006-01-04,4.03,4.19,4.37,4.35
2006-01-05,4.05,4.2,4.37,4.36
2006-01-06,4.06,4.22,4.39,4.38
2006-01-09,4.09,4.23,4.4,4.39
2006-01-10,4.15,4.29,4.42,4.42
2006-01-11,4.16,4.3,4.45,4.44
2006-01-12,4.16,4.32,4.43,4.42
2006-01-13,4.13,4.33,4.43,4.4
2006-01-17,4.11,4.38,4.47,4.42
2006-01-18,4.04,4.35,4.46,4.42
2006-01-19,3.98,4.35,4.47,4.43
2006-01-20,3.95,4.35,4.48,4.44
2006-01-23,3.98,4.38,4.5,4.45
2006-01-24,4.24,4.4,4.51,4.46
2006-01-25,4.22,4.42,4.54,4.51
2006-01-26,4.17,4.45,4.54,4.52
2006-01-27,4.19,4.45,4.55,4.54
2006-01-30,4.18,4.48,4.62,4.59
